"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"hipStreamCreate",4,266440271,66610067,49.90750197871412
"hipFree",1,199904980,199904980,37.4446330784013
"hipDeviceSynchronize",1,66632820,66632820,12.481137267711688
"hipLaunchKernel",2,870486,435243,0.1630526106447435
"hipMalloc",1,14990,14990,0.0028078092393958145
"__hipPushCallConfiguration",2,1890,945,0.00035401997748219405
"hipSetDevice",1,1650,1650,0.00030906505970667734
"__hipPopCallConfiguration",2,1090,545,0.00020417025156380504
